
=============================== Log Started [2021-08-28 19:51:41 India Standard Time] ===============================
[2021-08-28 19:51:41,116:         agent.DSBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 14:30:52,563:         agent.DSBot]:     INFO - Session: SID:33773:SessionState.PAUSED
[2021-08-29 14:30:54,395:         agent.DSBot]:     INFO - Session: SID:33773:SessionState.CLOSED
[2021-08-29 14:30:59,426:         agent.DSBot]:     INFO - Session: SID:33774:SessionState.OPEN
[2021-08-29 14:51:02,330:         agent.DSBot]:     INFO - Session: SID:33774:SessionState.PAUSED
[2021-08-29 14:51:04,581:         agent.DSBot]:     INFO - Session: SID:33774:SessionState.CLOSED
[2021-08-29 14:51:09,275:         agent.DSBot]:     INFO - Session: SID:33775:SessionState.OPEN
[2021-08-29 16:12:25,159:         agent.DSBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:12:25,167:         agent.DSBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:19:11 India Standard Time] ===============================
[2021-08-29 16:19:11,980:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:19:14,656:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:19:19,416:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:19:20,361:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:19:42,771:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:19:42,771:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.

=============================== Log Started [2021-08-29 16:20:32 India Standard Time] ===============================
[2021-08-29 16:20:32,077:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:20:34,499:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:20:37,047:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:20:38,039:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:20:38,055:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:20:38,055:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:20:38,357:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:43,033:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,478:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,478:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,478:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,486:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,582:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,582:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,590:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,590:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,590:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,694:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,694:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:46,694:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,713:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,713:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,713:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,721:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,721:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,721:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,833:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,840:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,844:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,844:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,961:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:20:56,961:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,319:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,408:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,408:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,512:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,512:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,520:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,520:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,528:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,528:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,624:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,624:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:06,624:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,543:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,551:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,551:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,559:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,559:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,567:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,688:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,688:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,688:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,695:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,783:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:16,783:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:21:22,391:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:21:22,391:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:22:37 India Standard Time] ===============================
[2021-08-29 16:22:37,121:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:22:39,877:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:22:42,572:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:22:43,417:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:22:43,417:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:22:43,417:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:22:43,847:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,539:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,539:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,539:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,539:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,660:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,660:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,660:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,668:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,764:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,764:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,764:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:46,764:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:47,093:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,966:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,966:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,973:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,973:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,973:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,981:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,981:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,989:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,989:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,989:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:56,997:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:57,317:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:57,534:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:22:58,882:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:22:58,882:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:24:12 India Standard Time] ===============================
[2021-08-29 16:24:12,865:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:24:15,209:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:24:18,167:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:24:19,250:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:24:19,250:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:24:26,603:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,611:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,611:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,708:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,715:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,715:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,715:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,804:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,804:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,811:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,908:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:26,908:       agent.PratBot]:    ERROR - Exception in DSBot.received_orders() method. Run with DEBUG for details.
[2021-08-29 16:24:36,010:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:24:36,018:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:24:59 India Standard Time] ===============================
[2021-08-29 16:24:59,381:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:25:01,452:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:25:03,852:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:25:05,025:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:25:05,147:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:25:05,147:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:25:38,658:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:25:38,666:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:31:35 India Standard Time] ===============================
[2021-08-29 16:31:35,381:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:31:38,162:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:31:41,184:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:31:42,044:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:31:42,084:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.OPEN
[2021-08-29 16:31:42,084:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:31:52,138:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:31:52,159:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.PAUSED
[2021-08-29 16:31:52,166:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.PAUSED
[2021-08-29 16:31:53,702:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.CLOSED
[2021-08-29 16:31:53,750:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:31:53,750:       agent.PratBot]:     INFO - Session: SID:33779:SessionState.CLOSED
[2021-08-29 16:31:58,688:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:31:58,688:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:31:58,768:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:32:23,484:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:32:23,484:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:32:28 India Standard Time] ===============================
[2021-08-29 16:32:28,592:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:32:31,859:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:32:34,484:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:32:35,551:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:32:35,551:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:32:35,551:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:33:24,444:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:33:24,444:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:33:28 India Standard Time] ===============================
[2021-08-29 16:33:28,580:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:33:31,442:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:33:34,989:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:33:35,934:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:33:35,934:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:33:37,297:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:34:17,367:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:34:36,809:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:34:36,809:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:43:34 India Standard Time] ===============================
[2021-08-29 16:43:34,629:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:43:37,542:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:43:40,075:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:43:41,107:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:43:41,123:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.OPEN
[2021-08-29 16:43:41,131:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:43:42,574:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:52:02,037:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:52:02,037:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.PAUSED
[2021-08-29 16:52:02,053:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.PAUSED
[2021-08-29 16:52:04,306:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:52:04,306:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.CLOSED
[2021-08-29 16:52:04,306:       agent.PratBot]:     INFO - Session: SID:33780:SessionState.CLOSED
[2021-08-29 16:52:08,843:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:52:08,859:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:52:08,859:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:53:15,929:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:53:15,937:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:56:45 India Standard Time] ===============================
[2021-08-29 16:56:45,785:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:56:48,543:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:56:51,388:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:56:52,317:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:56:52,317:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:56:52,349:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:56:53,934:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:57:13,811:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:57:56,222:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:57:56,222:       agent.PratBot]:     INFO - Shutting Down

=============================== Log Started [2021-08-29 16:58:36 India Standard Time] ===============================
[2021-08-29 16:58:36,071:       agent.PratBot]:     INFO - Using fmclient version: 3.2.3-alpha.1
[2021-08-29 16:58:38,583:       agent.PratBot]:     INFO - Requesting initial information for marketplace `1301`
[2021-08-29 16:58:41,039:       agent.PratBot]:     INFO - Initialisation complete. Received marketplace information.
[2021-08-29 16:58:41,981:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:58:41,989:       agent.PratBot]:     INFO - Session: SID:33781:SessionState.OPEN
[2021-08-29 16:58:41,989:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:58:43,448:       agent.PratBot]:    ERROR - Exception in DSBot.received_holdings() method. Run with DEBUG for details.
[2021-08-29 16:59:13,782:       agent.PratBot]:    ERROR - Oops. Keyboard Interrupt received from user.
[2021-08-29 16:59:13,797:       agent.PratBot]:     INFO - Shutting Down

